MS SubClass,Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Mo Sold,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,Street_Pave,Alley_None,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 2_Feedr,Condition 2_PosA,Condition 2_PosN,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_2.5Fin,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Matl_CompShg,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_CBlock,Exterior 2nd_ImStucc,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasW,Heating_Grav,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Mas Vnr Type_CBlock,Exterior 1st_PreCast,Heating_GasA,Exterior 2nd_PreCast,Roof Matl_Roll,Sale Type_VWD,Exterior 2nd_Other,Roof Matl_Metal
50,55.0,7264,1,1,7,7,1925,2007,0.0,2,2,3,3,4,6,0.0,952.0,952.0,2,1,596,0,1548,0.0,0.0,2,1,3,1,1,1,0,1978.0,3,2.0,1,74,0,0,0,144,5,10,205000,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0.0,32668,2,1,6,3,1957,1975,0.0,2,3,3,3,4,4,1219.0,816.0,2035.0,3,1,0,0,2515,1.0,0.0,3,0,4,2,3,5,2,1975.0,2,2.0,1,0,0,200,0,0,5,3,200624,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,91.0,11825,1,1,8,5,2006,2007,302.0,2,3,1,3,3,6,0.0,1694.0,1694.0,1,1,0,0,1694,0.0,0.0,2,0,3,1,2,1,1,2006.0,2,3.0,1,0,112,0,0,0,5,6,322400,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,85.0,10200,1,1,8,5,2007,2007,180.0,2,3,2,3,2,1,1478.0,100.0,1578.0,1,1,0,0,1602,1.0,0.0,2,0,3,1,2,1,1,2007.0,2,3.0,1,0,48,0,0,195,5,1,293200,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,63.0,8849,2,1,9,5,2005,2005,616.0,1,3,1,3,4,1,28.0,1656.0,1684.0,1,1,0,0,1684,0.0,0.0,2,0,2,1,1,1,1,2005.0,2,2.0,1,495,72,0,0,0,5,7,266000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,70.0,11184,1,1,6,5,1978,1978,92.0,3,3,3,3,4,5,226.0,192.0,918.0,2,1,765,0,1683,0.0,0.0,2,1,3,1,3,1,1,1978.0,2,2.0,1,243,0,0,0,0,5,7,172500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,98.0,8820,1,1,5,6,1890,1996,0.0,3,3,3,3,4,5,1088.0,0.0,1088.0,3,1,561,120,1869,0.0,0.0,1,0,2,1,3,1,0,1963.0,3,2.0,1,48,0,244,0,0,4,9,124900,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,0.0,6615,1,1,6,6,1923,1950,0.0,3,3,3,3,4,6,0.0,1022.0,1022.0,3,2,0,0,1432,0.0,0.0,1,0,3,1,2,1,1,1923.0,3,1.0,1,266,61,0,0,0,3,9,149000,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,65.0,8773,1,1,7,5,2004,2004,98.0,2,3,2,3,2,1,24.0,1390.0,1414.0,1,1,0,0,1414,0.0,0.0,2,0,3,1,2,1,0,2004.0,2,2.0,1,132,105,0,0,0,5,5,185500,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0.0,11088,1,1,8,5,2002,2002,0.0,2,3,2,3,4,1,872.0,476.0,1348.0,1,1,0,0,1358,1.0,0.0,1,1,1,1,2,1,1,2002.0,3,2.0,1,68,166,0,0,0,5,6,220000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,76.0,9158,1,1,8,5,2007,2007,140.0,2,3,2,3,2,6,0.0,1496.0,1496.0,1,1,0,0,1496,0.0,0.0,2,0,3,1,2,1,0,2007.0,1,2.0,1,168,130,0,0,0,5,6,225000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,57.0,8280,2,1,6,5,1950,1950,0.0,3,3,3,3,4,6,0.0,932.0,932.0,1,2,0,0,932,0.0,0.0,1,0,2,1,2,1,1,1950.0,3,1.0,1,0,0,214,0,0,1,11,124000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,60.0,8544,1,1,3,4,1950,1950,0.0,3,3,6,6,5,7,0.0,0.0,0.0,4,2,0,0,1040,0.0,0.0,2,0,2,2,3,1,0,1987.0,3,2.0,1,0,0,0,0,0,5,6,92900,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,50.0,8635,1,1,5,5,1925,1950,0.0,3,4,3,3,4,5,134.0,938.0,1072.0,3,1,0,0,1072,1.0,0.0,1,0,2,1,3,1,0,1982.0,3,5.0,2,0,0,105,0,0,5,8,126500,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0.0,12735,2,1,4,5,1972,1972,0.0,3,3,3,3,4,3,600.0,264.0,864.0,3,1,0,0,864,0.0,0.0,1,0,3,1,3,1,0,1980.0,3,2.0,1,216,0,0,0,0,4,4,111250,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.0,11000,1,1,8,5,2000,2000,72.0,2,3,2,3,4,6,0.0,969.0,969.0,1,1,1288,0,2285,0.0,0.0,2,1,4,1,2,1,1,2000.0,1,3.0,1,0,56,0,0,0,5,6,248000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,69.0,7590,1,1,5,5,1963,1963,0.0,3,3,3,3,4,6,0.0,1117.0,1117.0,1,1,0,0,1117,0.0,0.0,1,0,3,1,3,1,0,1963.0,3,1.0,1,0,0,0,0,0,5,5,136870,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,37.0,4435,1,1,6,5,2003,2003,170.0,2,3,2,3,2,1,717.0,131.0,848.0,1,1,0,0,848,1.0,0.0,1,0,1,1,2,1,0,2003.0,1,2.0,1,140,0,0,0,0,5,4,133000,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,72.0,10152,1,1,5,5,1956,1956,120.0,3,3,3,3,4,3,586.0,462.0,1048.0,3,1,0,0,1048,1.0,0.0,1,0,3,1,3,1,0,1956.0,3,1.0,1,0,20,0,0,192,5,6,135000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,68.0,10295,1,1,4,6,1969,1969,72.0,3,3,2,3,3,4,252.0,684.0,936.0,3,1,0,0,936,0.0,0.0,1,0,2,1,3,1,0,1969.0,3,1.0,1,16,0,0,0,0,5,9,111900,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,70.0,7763,1,1,5,7,1962,1980,0.0,3,2,3,3,4,4,504.0,319.0,931.0,3,1,0,0,1283,1.0,0.0,1,0,3,1,3,1,0,1980.0,3,2.0,1,0,0,0,0,0,5,10,140000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,80.0,17120,1,1,4,4,1959,1959,0.0,3,3,6,6,5,7,0.0,0.0,0.0,3,1,468,0,1588,0.0,0.0,2,0,4,1,3,3,1,1991.0,1,2.0,3,0,59,0,0,0,5,7,134432,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,81.0,13870,2,1,10,5,2006,2007,250.0,1,3,1,3,1,1,1152.0,590.0,1742.0,1,1,0,0,2042,1.0,0.0,2,0,3,1,1,1,1,2007.0,1,3.0,1,240,52,0,0,174,5,10,455000,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,92.0,10120,1,1,8,5,1994,1994,391.0,2,3,2,3,4,1,740.0,425.0,1165.0,1,1,1323,0,2526,1.0,0.0,2,1,4,1,2,1,1,1994.0,2,3.0,1,309,78,0,0,0,5,12,290000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,47.0,10820,3,1,7,5,1999,1999,0.0,2,3,2,3,1,1,342.0,646.0,988.0,1,1,885,0,1873,0.0,0.0,2,1,3,1,2,1,1,1999.0,2,2.0,1,202,123,0,0,0,5,3,235500,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,60.0,9600,1,1,6,8,1900,2004,0.0,3,3,3,3,4,4,381.0,399.0,780.0,1,1,476,0,1416,0.0,1.0,1,0,3,1,2,1,0,1956.0,3,2.0,1,0,24,0,0,0,5,6,156500,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,0.0,8121,2,1,6,5,2000,2000,0.0,3,3,2,3,4,6,0.0,953.0,953.0,1,1,711,0,1664,0.0,0.0,2,1,3,1,3,1,1,2000.0,2,2.0,1,100,40,0,0,0,5,1,172400,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,95.0,11639,1,1,7,5,2007,2008,0.0,2,3,2,3,4,6,0.0,1428.0,1428.0,1,1,0,0,1428,0.0,0.0,2,0,3,1,2,1,0,2007.0,1,2.0,1,0,120,0,0,0,5,12,182000,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,121.0,13758,2,1,9,5,2005,2006,430.0,1,3,1,3,1,1,1232.0,560.0,1792.0,1,1,0,0,1792,1.0,0.0,2,0,2,1,2,1,1,2005.0,2,3.0,1,204,49,0,0,0,5,3,372397,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,0.0,9771,4,1,6,5,1995,2002,190.0,2,3,2,3,4,5,779.0,298.0,1077.0,1,1,1721,0,2814,0.0,1.0,2,1,4,1,2,1,1,1995.0,1,2.0,1,48,32,0,0,216,1,6,260000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,50.0,9000,1,1,5,4,1919,1950,0.0,3,3,3,3,4,6,0.0,610.0,610.0,1,2,0,0,819,0.0,0.0,1,0,2,1,2,1,0,0.0,4,0.0,3,0,0,0,0,0,5,9,72000,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,60.0,10320,1,1,3,3,1915,1950,0.0,4,4,3,4,4,6,0.0,536.0,536.0,1,3,536,0,1344,0.0,0.0,2,0,3,2,3,1,0,0.0,4,0.0,3,42,0,204,0,0,5,5,82375,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,0.0,10448,2,1,6,6,1972,1972,333.0,3,3,3,3,4,6,0.0,689.0,689.0,3,1,741,0,2119,0.0,0.0,2,1,3,1,3,1,1,1972.0,2,2.0,1,0,104,0,0,0,1,8,158000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50.0,8635,1,1,5,5,1948,2001,0.0,3,3,3,3,4,3,336.0,295.0,672.0,3,1,213,0,1285,1.0,0.0,1,0,2,1,3,2,0,1948.0,3,1.0,1,0,0,0,0,0,2,1,127000,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,83.0,11980,1,3,7,5,1987,1987,177.0,2,3,2,3,1,1,1433.0,0.0,1433.0,1,1,0,0,1433,1.0,0.0,1,1,1,1,2,1,2,1987.0,2,2.0,1,0,278,0,0,266,2,6,270000,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,79.0,12327,2,3,8,8,1983,2009,0.0,2,3,2,3,1,1,1441.0,55.0,1496.0,1,1,636,0,2132,1.0,0.0,1,1,1,1,2,3,1,1983.0,1,2.0,1,349,40,0,0,0,5,9,316600,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,124.0,11512,2,1,6,7,1959,2006,84.0,3,3,3,3,2,2,719.0,300.0,1019.0,2,1,0,0,1357,1.0,0.0,1,0,2,1,1,1,1,1959.0,2,1.0,1,0,0,0,0,163,1,5,177000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,90.0,14684,2,1,7,7,1990,1991,234.0,2,3,2,3,3,2,485.0,1496.0,2158.0,2,1,0,0,2196,0.0,0.0,2,0,3,1,2,1,1,1990.0,2,3.0,1,84,70,0,0,0,5,6,271900,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,0.0,2665,1,1,5,6,1976,1976,0.0,3,3,2,3,3,6,0.0,264.0,264.0,3,1,688,0,1304,0.0,0.0,1,1,3,1,3,1,1,1976.0,1,1.0,1,141,24,0,0,0,5,6,115000,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,50.0,5250,1,1,8,5,1872,1987,0.0,3,2,3,4,4,5,259.0,425.0,684.0,4,1,1215,205,2358,0.0,0.0,2,0,4,1,3,1,0,0.0,4,0.0,1,0,54,20,0,0,5,12,122000,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
